rysxai_profession_id,major_code,major_name,level,category,subject,degree,limit_year,heat,is_hot
880,440305,地下与隧道工程技术,专科,土木建筑大类,土建施工类,,三年,442326,true
881,440306,土木工程检测技术,专科,土木建筑大类,土建施工类,,三年,467503,true
2201,440307,建筑加固与修复技术,专科,土木建筑大类,土建施工类,,三年,214,false
883,440401,建筑设备工程技术,专科,土木建筑大类,建筑设备类,,三年,135799,true
885,440402,建筑电气工程技术,专科,土木建筑大类,建筑设备类,,三年,95072,false
884,440403,供热通风与空调工程技术,专科,土木建筑大类,建筑设备类,,三年,115448,false
886,440404,建筑智能化工程技术,专科,土木建筑大类,建筑设备类,,三年,459214,true
887,440405,工业设备安装工程技术,专科,土木建筑大类,建筑设备类,,三年,93593,false
1758,440406,建筑消防技术,专科,土木建筑大类,建筑设备类,,三年,26908,false
890,440501,工程造价,专科,土木建筑大类,建设工程管理类,,三年,979217,true
889,440502,建设工程管理,专科,土木建筑大类,建设工程管理类,,三年,426557,true
1757,440503,建筑经济信息化管理,专科,土木建筑大类,建设工程管理类,,三年,17705,false
893,440504,建设工程监理,专科,土木建筑大类,建设工程管理类,,三年,355419,true
894,440601,市政工程技术,专科,土木建筑大类,市政工程类,,三年,161359,true
896,440602,给排水工程技术,专科,土木建筑大类,市政工程类,,三年,128758,true
895,440603,城市燃气工程技术,专科,土木建筑大类,市政工程类,,三年,93931,false
1710,440604,市政管网智能检测与维护,专科,土木建筑大类,市政工程类,,三年,24486,false
2114,440605,城市环境工程技术,专科,土木建筑大类,市政工程类,,三年,17038,false
898,440701,房地产经营与管理,专科,土木建筑大类,房地产类,,三年,434760,true
1883,440702,房地产智能检测与估价,专科,土木建筑大类,房地产类,,三年,21069,false
1759,440703,现代物业管理,专科,土木建筑大类,房地产类,,三年,18967,false
1760,450101,水文与水资源技术,专科,水利大类,水文水资源类,,三年,16550,true
903,450102,水政水资源管理,专科,水利大类,水文水资源类,,三年,88137,true
904,450201,水利工程,专科,水利大类,水利工程与管理类,,三年,165375,true
1704,450202,智慧水利技术,专科,水利大类,水利工程与管理类,,三年,25447,true
905,450203,水利水电工程技术,专科,水利大类,水利工程与管理类,,三年,398023,true
1762,450204,水利水电工程智能管理,专科,水利大类,水利工程与管理类,,三年,18139,true
907,450205,水利水电建筑工程,专科,水利大类,水利工程与管理类,,三年,113803,true
908,450206,机电排灌工程技术,专科,水利大类,水利工程与管理类,,三年,314104,true
1761,450207,治河与航道工程技术,专科,水利大类,水利工程与管理类,,三年,17791,true
1763,450208,智能水务管理,专科,水利大类,水利工程与管理类,,三年,24099,true
1764,450301,水电站设备安装与管理,专科,水利大类,水利水电设备类,,三年,25681,true
1676,450302,水电站运行与智能管理,专科,水利大类,水利水电设备类,,三年,26142,true
1641,450303,水利机电设备智能管理,专科,水利大类,水利水电设备类,,三年,17194,true
915,450401,水土保持技术,专科,水利大类,水土保持与水环境类,,三年,426448,true
1765,450402,水环境智能监测与治理,专科,水利大类,水土保持与水环境类,,三年,19606,true
1918,450403,水生态修复技术,专科,水利大类,水土保持与水环境类,,三年,14905,true
917,460101,机械设计与制造,专科,装备制造大类,机械设计制造类,,三年,355012,true
1701,460102,数字化设计与制造技术,专科,装备制造大类,机械设计制造类,,三年,27476,false
919,460103,数控技术,专科,装备制造大类,机械设计制造类,,三年,327075,false
1887,460104,机械制造及自动化,专科,装备制造大类,机械设计制造类,,三年,62636,false
934,460105,工业设计,专科,装备制造大类,机械设计制造类,,三年,524250,true
935,460106,工业工程技术,专科,装备制造大类,机械设计制造类,,三年,372121,true
1702,460107,材料成型及控制技术,专科,装备制造大类,机械设计制造类,,三年,16745,false
1668,460108,现代铸造技术,专科,装备制造大类,机械设计制造类,,三年,17600,false
1656,460109,现代锻压技术,专科,装备制造大类,机械设计制造类,,三年,18061,false
1766,460110,智能焊接技术,专科,装备制造大类,机械设计制造类,,三年,25143,false
2036,460111,工业材料表面处理技术,专科,装备制造大类,机械设计制造类,,三年,16222,false
1675,460112,增材制造技术,专科,装备制造大类,机械设计制造类,,三年,21508,false
929,460113,模具设计与制造,专科,装备制造大类,机械设计制造类,,三年,184400,false
921,460114,特种加工技术,专科,装备制造大类,机械设计制造类,,三年,346003,false
1824,460115,智能光电制造技术,专科,装备制造大类,机械设计制造类,,三年,21886,false
931,460116,电线电缆制造技术,专科,装备制造大类,机械设计制造类,,三年,107677,false
1768,460117,内燃机制造与应用技术,专科,装备制造大类,机械设计制造类,,三年,17270,false
933,460118,机械装备制造技术,专科,装备制造大类,机械设计制造类,,三年,419176,true
1767,460119,工业产品质量检测技术,专科,装备制造大类,机械设计制造类,,三年,20301,false
928,460120,理化测试与质检技术,专科,装备制造大类,机械设计制造类,,三年,321260,false
1894,460201,智能制造装备技术,专科,装备制造大类,机电设备类,,三年,31385,false
2045,460202,机电设备技术,专科,装备制造大类,机电设备类,,三年,31300,false
930,460203,电机与电器技术,专科,装备制造大类,机电设备类,,三年,387027,true
942,460204,新能源装备技术,专科,装备制造大类,机电设备类,,三年,425358,true
940,460205,制冷与空调技术,专科,装备制造大类,机电设备类,,三年,119671,false
950,460206,电梯工程技术,专科,装备制造大类,机电设备类,,三年,441785,true
943,460301,机电一体化技术,专科,装备制造大类,自动化类,,三年,639347,true
1905,460302,智能机电技术,专科,装备制造大类,自动化类,,三年,17842,false
946,460303,智能控制技术,专科,装备制造大类,自动化类,,三年,411673,true
1716,460304,智能机器人技术,专科,装备制造大类,自动化类,,三年,23329,false
951,460305,工业机器人技术,专科,装备制造大类,自动化类,,三年,580762,true
944,460306,电气自动化技术,专科,装备制造大类,自动化类,,三年,266197,false
945,460307,工业过程自动化技术,专科,装备制造大类,自动化类,,三年,325874,false
1681,460308,工业自动化仪表技术,专科,装备制造大类,自动化类,,三年,21564,false
949,460309,液压与气动技术,专科,装备制造大类,自动化类,,三年,50411,false
1980,460310,工业互联网应用,专科,装备制造大类,自动化类,,三年,24862,false
2064,460311,计量测试与应用技术,专科,装备制造大类,自动化类,,三年,16431,false
952,460401,铁道机车车辆制造与维护,专科,装备制造大类,轨道装备类,,三年,376165,true
1840,460402,高速铁路动车组制造与维护,专科,装备制造大类,轨道装备类,,三年,18658,false
2125,460403,城市轨道交通车辆制造与维护,专科,装备制造大类,轨道装备类,,三年,24540,false
2079,460404,轨道交通通信信号设备制造与维护,专科,装备制造大类,轨道装备类,,三年,25619,false
2087,460405,轨道交通工程机械制造与维护,专科,装备制造大类,轨道装备类,,三年,25128,false
955,460501,船舶工程技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,166376,false
963,460502,船舶动力工程技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,402776,true
957,460503,船舶电气工程技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,358978,true
1841,460504,船舶智能焊接技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,14071,false
958,460505,船舶舾装工程技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,355674,true
959,460506,船舶涂装工程技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,376561,true
1886,460507,船舶通信装备技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,22678,false
960,460508,游艇设计与制造,专科,装备制造大类,船舶与海洋工程装备类,,三年,336193,false
1965,460509,邮轮内装技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,25047,false
1679,460510,海洋工程装备技术,专科,装备制造大类,船舶与海洋工程装备类,,三年,16129,false
1674,460601,飞行器数字化制造技术,专科,装备制造大类,航空装备类,,三年,24648,false
1993,460602,飞行器数字化装配技术,专科,装备制造大类,航空装备类,,三年,13639,false
966,460603,航空发动机制造技术,专科,装备制造大类,航空装备类,,三年,342878,false
1743,460604,航空发动机装配调试技术,专科,装备制造大类,航空装备类,,三年,18520,false
1896,460605,飞机机载设备装配调试技术,专科,装备制造大类,航空装备类,,三年,22043,false
1975,460606,航空装备表面处理技术,专科,装备制造大类,航空装备类,,三年,24684,false
965,460607,飞行器维修技术,专科,装备制造大类,航空装备类,,三年,390803,true
968,460608,航空发动机维修技术,专科,装备制造大类,航空装备类,,三年,408404,true
973,460609,无人机应用技术,专科,装备制造大类,航空装备类,,三年,410999,true
972,460610,航空材料精密成型技术,专科,装备制造大类,航空装备类,,三年,423815,true
1642,460611,导弹维修技术,专科,装备制造大类,航空装备类,,三年,19781,false
2235,460612,航天装备精密制造技术,专科,装备制造大类,航空装备类,,三年,171,false
1832,460701,汽车制造与试验技术,专科,装备制造大类,汽车制造类,,三年,34911,false
981,460702,新能源汽车技术,专科,装备制造大类,汽车制造类,,三年,531901,true
977,460703,汽车电子技术,专科,装备制造大类,汽车制造类,,三年,90499,false
2116,460704,智能网联汽车技术,专科,装备制造大类,汽车制造类,,三年,27483,false
2102,460705,汽车造型与改装技术,专科,装备制造大类,汽车制造类,,三年,23777,false
982,470101,食品生物技术,专科,生物与化工大类,生物技术类,,三年,188234,true
984,470102,药品生物技术,专科,生物与化工大类,生物技术类,,三年,450915,true
985,470103,农业生物技术,专科,生物与化工大类,生物技术类,,三年,334394,true
983,470104,化工生物技术,专科,生物与化工大类,生物技术类,,三年,367322,true
986,470105,生物产品检验检疫,专科,生物与化工大类,生物技术类,,三年,371709,true
1922,470106,绿色生物制造技术,专科,生物与化工大类,生物技术类,,三年,24092,true
1652,470107,生物信息技术,专科,生物与化工大类,生物技术类,,三年,16208,true
987,470201,应用化工技术,专科,生物与化工大类,化工技术类,,三年,194074,true
988,470202,石油炼制技术,专科,生物与化工大类,化工技术类,,三年,320328,true
991,470203,精细化工技术,专科,生物与化工大类,化工技术类,,三年,396162,true
989,470204,石油化工技术,专科,生物与化工大类,化工技术类,,三年,445964,true
998,470205,煤化工技术,专科,生物与化工大类,化工技术类,,三年,400867,true
990,470206,高分子合成技术,专科,生物与化工大类,化工技术类,,三年,438025,true
992,470207,海洋化工技术,专科,生物与化工大类,化工技术类,,三年,432903,true
1849,470208,分析检验技术,专科,生物与化工大类,化工技术类,,三年,24481,true
2018,470209,化工智能制造技术,专科,生物与化工大类,化工技术类,,三年,22853,true
994,470210,化工装备技术,专科,生物与化工大类,化工技术类,,三年,363141,true
995,470211,化工自动化技术,专科,生物与化工大类,化工技术类,,三年,344736,true
996,470212,涂装防护技术,专科,生物与化工大类,化工技术类,,三年,315585,true
997,470213,烟花爆竹技术与管理,专科,生物与化工大类,化工技术类,,三年,359362,true
2242,470214,现代工业清洗技术,专科,生物与化工大类,化工技术类,,三年,86,false
1004,480101,化妆品技术,专科,轻工纺织大类,轻化工类,,三年,478595,true
1777,480102,现代造纸技术,专科,轻工纺织大类,轻化工类,,三年,13893,false
1003,480103,家具设计与制造,专科,轻工纺织大类,轻化工类,,三年,248784,true
1007,480104,鞋类设计与工艺,专科,轻工纺织大类,轻化工类,,三年,63321,true
1943,480105,陶瓷制造技术与工艺,专科,轻工纺织大类,轻化工类,,三年,22617,false
2043,480106,珠宝首饰技术与管理,专科,轻工纺织大类,轻化工类,,三年,22766,false
1005,480107,皮革加工技术,专科,轻工纺织大类,轻化工类,,三年,398736,true
1006,480108,皮具制作与工艺,专科,轻工纺织大类,轻化工类,,三年,420722,true
1008,480109,乐器制造与维护,专科,轻工纺织大类,轻化工类,,三年,422864,true
1638,480110,香料香精技术与工艺,专科,轻工纺织大类,轻化工类,,三年,23151,false
1002,480111,表面精饰工艺,专科,轻工纺织大类,轻化工类,,三年,99206,true
1010,480201,包装工程技术,专科,轻工纺织大类,包装类,,三年,341447,true
1011,480202,包装策划与设计,专科,轻工纺织大类,包装类,,三年,369708,true
1018,480301,数字印刷技术,专科,轻工纺织大类,印刷类,,三年,318880,true
1017,480302,印刷媒体技术,专科,轻工纺织大类,印刷类,,三年,346097,true
2040,480303,印刷数字图文技术,专科,轻工纺织大类,印刷类,,三年,15118,false
1015,480304,印刷设备应用技术,专科,轻工纺织大类,印刷类,,三年,314572,true
1019,480401,现代纺织技术,专科,轻工纺织大类,纺织服装类,,三年,99593,true
1028,480402,服装设计与工艺,专科,轻工纺织大类,纺织服装类,,三年,413287,true
1020,480403,丝绸技术,专科,轻工纺织大类,纺织服装类,,三年,57459,false
1027,480404,针织技术与针织服装,专科,轻工纺织大类,纺织服装类,,三年,93204,true
1776,480405,数字化染整技术,专科,轻工纺织大类,纺织服装类,,三年,21649,false
1024,480406,纺织品设计,专科,轻工纺织大类,纺织服装类,,三年,65256,true
1778,480407,现代家用纺织品设计,专科,轻工纺织大类,纺织服装类,,三年,25461,false
1026,480408,纺织材料与应用,专科,轻工纺织大类,纺织服装类,,三年,315067,true
2059,480409,现代非织造技术,专科,轻工纺织大类,纺织服装类,,三年,16434,false
1022,480410,纺织机电技术,专科,轻工纺织大类,纺织服装类,,三年,355593,true
1023,480411,纺织品检验与贸易,专科,轻工纺织大类,纺织服装类,,三年,77827,true
1029,480412,皮革服装制作与工艺,专科,轻工纺织大类,纺织服装类,,三年,334483,true
1779,490101,食品智能加工技术,专科,食品药品与粮食大类,食品类,,三年,26326,true
1033,490102,食品质量与安全,专科,食品药品与粮食大类,食品类,,三年,472050,true
2012,490103,食品营养与健康,专科,食品药品与粮食大类,食品类,,三年,30943,true
1821,490104,食品检验检测技术,专科,食品药品与粮食大类,食品类,,三年,50193,true
1032,490105,酿酒技术,专科,食品药品与粮食大类,食品类,,三年,57051,true
1034,490106,食品贮运与营销,专科,食品药品与粮食大类,食品类,,三年,69940,true
1039,490201,药品生产技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,419876,true
1823,490202,生物制药技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,91591,true
1629,490203,药物制剂技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,118114,true
1988,490204,化学制药技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,48204,true
1040,490205,兽药制药技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,377339,true
1041,490206,药品质量与安全,专科,食品药品与粮食大类,药品与医疗器械类,,三年,384253,true
1042,490207,制药设备应用技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,318799,true
1043,490208,药品经营与管理,专科,食品药品与粮食大类,药品与医疗器械类,,三年,262978,true
1644,490209,食品药品监督管理,专科,食品药品与粮食大类,药品与医疗器械类,,三年,71429,true
1637,490210,智能医疗装备技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,31787,true
2098,490211,医用电子仪器技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,22862,true
1992,490212,医用材料与应用,专科,食品药品与粮食大类,药品与医疗器械类,,三年,17615,false
1196,490213,医疗器械维护与管理,专科,食品药品与粮食大类,药品与医疗器械类,,三年,437207,true
1874,490214,医疗器械经营与服务,专科,食品药品与粮食大类,药品与医疗器械类,,三年,18963,false
1197,490215,康复工程技术,专科,食品药品与粮食大类,药品与医疗器械类,,三年,323470,true
1745,490216,保健食品质量与管理,专科,食品药品与粮食大类,药品与医疗器械类,,三年,19417,false
1046,490217,化妆品经营与管理,专科,食品药品与粮食大类,药品与医疗器械类,,三年,350149,true
1949,490218,化妆品质量与安全,专科,食品药品与粮食大类,药品与医疗器械类,,三年,19249,false
1780,490301,粮食工程技术与管理,专科,食品药品与粮食大类,粮食类,,三年,19100,false
1781,490302,粮食储运与质量安全,专科,食品药品与粮食大类,粮食类,,三年,17903,false
1052,500101,铁道工程技术,专科,交通运输大类,铁道运输类,,三年,386413,true
1645,500102,高速铁路施工与维护,专科,交通运输大类,铁道运输类,,三年,22879,false
1999,500103,铁道桥梁隧道工程技术,专科,交通运输大类,铁道运输类,,三年,19303,false
1650,500104,铁道养路机械应用技术,专科,交通运输大类,铁道运输类,,三年,21601,false
1739,500105,铁道机车运用与维护,专科,交通运输大类,铁道运输类,,三年,45533,false
1738,500106,铁道车辆技术,专科,交通运输大类,铁道运输类,,三年,30914,false
1051,500107,铁道供电技术,专科,交通运输大类,铁道运输类,,三年,392293,true
1061,500108,动车组检修技术,专科,交通运输大类,铁道运输类,,三年,352032,false
1700,500109,高速铁路综合维修技术,专科,交通运输大类,铁道运输类,,三年,27534,false
1054,500110,铁道信号自动控制,专科,交通运输大类,铁道运输类,,三年,461910,true
1055,500111,铁道通信与信息化技术,专科,交通运输大类,铁道运输类,,三年,471921,true
1056,500112,铁道交通运营管理,专科,交通运输大类,铁道运输类,,三年,323058,false
1659,500113,高速铁路客运服务,专科,交通运输大类,铁道运输类,,三年,78109,false
1736,500201,道路与桥梁工程技术,专科,交通运输大类,道路运输类,,三年,33082,false
1737,500202,道路机械化施工技术,专科,交通运输大类,道路运输类,,三年,20944,false
1654,500203,智能工程机械运用技术,专科,交通运输大类,道路运输类,,三年,27295,false
1891,500204,道路工程检测技术,专科,交通运输大类,道路运输类,,三年,15803,false
2049,500205,道路工程造价,专科,交通运输大类,道路运输类,,三年,21079,false
1065,500206,道路养护与管理,专科,交通运输大类,道路运输类,,三年,321898,false
1735,500207,智能交通技术,专科,交通运输大类,道路运输类,,三年,29047,false
1912,500208,道路运输管理,专科,交通运输大类,道路运输类,,三年,27947,false
1068,500209,交通运营管理,专科,交通运输大类,道路运输类,,三年,221002,false
1911,500210,汽车技术服务与营销,专科,交通运输大类,道路运输类,,三年,26478,false
976,500211,汽车检测与维修技术,专科,交通运输大类,道路运输类,,三年,36376,false
1662,500212,新能源汽车检测与维修技术,专科,交通运输大类,道路运输类,,三年,21961,false
1074,500301,航海技术,专科,交通运输大类,水上运输类,,三年,385426,true
1080,500302,港口与航道工程技术,专科,交通运输大类,水上运输类,,三年,380546,true
1083,500303,轮机工程技术,专科,交通运输大类,水上运输类,,三年,124236,false
1075,500304,国际邮轮乘务管理,专科,交通运输大类,水上运输类,,三年,376340,true
1995,500305,水路运输安全管理,专科,交通运输大类,水上运输类,,三年,25388,false
1813,500306,港口机械与智能控制,专科,交通运输大类,水上运输类,,三年,15038,false
1081,500307,港口与航运管理,专科,交通运输大类,水上运输类,,三年,191281,false
1076,500308,船舶电子电气技术,专科,交通运输大类,水上运输类,,三年,320244,false
1077,500309,船舶检验,专科,交通运输大类,水上运输类,,三年,79139,false
1086,500310,集装箱运输管理,专科,交通运输大类,水上运输类,,三年,111221,false
1741,500401,民航运输服务,专科,交通运输大类,航空运输类,,三年,27626,false
1088,500402,民航通信技术,专科,交通运输大类,航空运输类,,三年,348682,false
1089,500403,定翼机驾驶技术,专科,交通运输大类,航空运输类,,三年,405928,true
1090,500404,直升机驾驶技术,专科,交通运输大类,航空运输类,,三年,345981,false
1091,500405,空中乘务,专科,交通运输大类,航空运输类,,三年,562185,true
1092,500406,民航安全技术管理,专科,交通运输大类,航空运输类,,三年,180326,false
1093,500407,民航空中安全保卫,专科,交通运输大类,航空运输类,,三年,350799,false
1742,500408,机场运行服务与管理,专科,交通运输大类,航空运输类,,三年,17637,false
1095,500409,飞机机电设备维修,专科,交通运输大类,航空运输类,,三年,399105,true
1096,500410,飞机电子设备维修,专科,交通运输大类,航空运输类,,三年,437754,true
1097,500411,飞机部件修理,专科,交通运输大类,航空运输类,,三年,401891,true
1102,500412,通用航空器维修,专科,交通运输大类,航空运输类,,三年,385640,true
1104,500413,飞机结构修理,专科,交通运输大类,航空运输类,,三年,381405,true
